gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,1,Yes,No,65,Yes,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,97.64276054246083,6346.779435259954,No
Female,1,Yes,Yes,22,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,73.66135471834372,1620.5498038035616,No
Female,0,No,No,40,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.28574480181003,3611.429792072401,No
Male,0,No,Yes,39,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.39550189248865,4266.424573807058,Yes
Male,0,No,Yes,43,Yes,No phone service,No,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),115.26552082592039,4956.417395514577,No
Female,1,No,Yes,27,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),114.22300082957238,3084.0210223984545,Yes
Female,0,No,Yes,35,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,62.45589569315567,2185.9563492604484,No
Female,1,No,No,46,Yes,Yes,No,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,23.816902538901257,1095.5775167894578,No
Male,1,Yes,No,50,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,18.996123925480724,949.8061962740362,Yes
Female,1,Yes,No,26,No,No phone service,No,No,No,Yes,No,No,No,Two year,No,Electronic check,51.17437926654079,1330.5338609300604,Yes
Male,1,No,Yes,43,Yes,No phone service,No,No,No,No,Yes,No,No,Two year,No,Electronic check,32.19218520329029,1384.2639637414827,No
Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.56804174442229,2154.88146105478,No
Male,0,No,Yes,60,No,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,115.17989415470241,6910.7936492821445,Yes
Female,1,Yes,Yes,37,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,89.72853293815736,3319.955718711822,Yes
Female,0,No,Yes,68,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,105.64948083144748,7184.164696538428,No
Female,1,Yes,No,62,No,No,No,No,No,Yes,No,No,No,Two year,No,Electronic check,63.63628120767863,3945.449434876075,Yes
Male,0,Yes,Yes,42,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,103.5935925361909,4350.930886520017,No
Male,1,No,Yes,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),51.33247553175768,3131.2810074372187,No
Male,0,No,No,54,Yes,Yes,No,No,No,No,No,Yes,No,Two year,No,Mailed check,51.324126831691935,2771.5028489113643,Yes
Female,1,No,No,55,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.25182025954498,4303.850114274974,Yes
Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),76.60595916256474,2911.02644817746,Yes
Male,1,Yes,Yes,21,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.66677317943872,2030.0022367682132,Yes
Female,0,Yes,No,62,No,No,No,Yes,No,No,No,No,No,Two year,No,Mailed check,73.03482623570142,4528.159226613488,Yes
Male,1,No,No,70,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.07204981143843,5885.0434868006905,No
Female,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.76271663948789,3160.1696491031003,Yes
Male,1,No,No,40,Yes,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,44.89636761884475,1795.85470475379,Yes
Female,0,No,Yes,27,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),58.449071129903615,1578.1249205073975,No
Male,1,No,Yes,36,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,92.46883845671985,3328.8781844419145,Yes
Male,1,No,No,39,No,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,94.45148475924736,3683.6079056106473,No
Male,1,Yes,No,50,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.54729447602556,4277.364723801278,No
Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),23.166661851122534,972.9997977471464,Yes
Female,1,No,No,37,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.83591759739305,3138.9289511035427,Yes
Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,62.48179018232919,2499.2716072931676,Yes
Male,0,No,Yes,47,No,No,No,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),110.50763594828796,5193.858889569534,No
Male,0,Yes,No,51,Yes,No,No,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,115.56420804942493,5893.774610520672,No
Male,1,No,Yes,46,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),30.328837302590806,1395.126515919177,No
Male,0,Yes,Yes,58,No,No phone service,No,No,No,No,No,Yes,Yes,One year,No,Mailed check,36.9232368825675,2141.547739188915,Yes
Male,0,Yes,No,66,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,110.02292993877771,7261.513375959329,Yes
Male,0,Yes,No,45,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),102.54680488412299,4614.606219785534,No
Male,1,Yes,No,72,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,73.32511384653651,5279.408196950629,No
Male,1,No,No,30,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,27.625754048132922,828.7726214439876,No
Male,0,No,Yes,19,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,46.206528268821394,877.9240371076065,Yes
Male,1,Yes,No,19,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),41.038014262893974,779.7222709949855,No
Male,1,No,Yes,27,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,69.84236120311904,1885.7437524842142,Yes
Male,0,Yes,Yes,48,No,No,No,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),20.467340304261015,982.4323346045287,No
Female,0,Yes,No,29,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,48.89883896672375,1418.0663300349888,No
Male,0,No,Yes,68,No,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,118.64167074441059,8067.63361061992,Yes
Male,1,No,No,36,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),52.29772032977089,1882.717931871752,No
Female,1,No,No,48,No,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,60.76923449037826,2916.9232555381564,No
Female,1,No,Yes,56,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,No,Mailed check,66.76458884256493,3738.8169751836363,No
Female,1,No,Yes,31,No,No phone service,No,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),25.98728068448453,805.6057012190205,Yes
Male,0,Yes,Yes,58,Yes,No,No,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),37.576244853299954,2179.4222014913976,Yes
Female,0,Yes,Yes,37,No,No,No,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,51.89150457914614,1919.9856694284072,Yes
Female,0,Yes,Yes,37,No,Yes,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.84941975362005,2843.428530883942,Yes
Male,0,No,Yes,61,Yes,Yes,No,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),56.75924920987265,3462.3142018022318,No
Male,0,No,No,61,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),44.40774859996914,2708.8726645981174,No
Female,1,Yes,Yes,18,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,85.49932099773667,1538.9877779592603,Yes
Male,0,Yes,No,31,No,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),114.535435456762,3550.598499159622,Yes
Male,1,No,Yes,71,No,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.5624377507181,6713.933080300985,No
Male,0,Yes,Yes,23,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.1456607444903,1912.350197123277,Yes
Male,1,No,Yes,66,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,40.08826536650831,2645.8255141895484,Yes
Male,0,No,No,48,Yes,No phone service,No,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),72.0034796026061,3456.1670209250933,No
Female,1,No,Yes,46,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,94.46228990230061,4345.265335505828,No
Female,1,No,Yes,62,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),66.47639086836224,4121.536233838459,Yes
Female,0,No,Yes,28,No,Yes,No,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),38.09622655004447,1066.694343401245,No
Male,1,No,No,33,Yes,No,No,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,45.29015526697977,1494.5751238103323,Yes
Female,1,No,Yes,30,Yes,No,No,No,Yes,No,Yes,No,No,Two year,No,Mailed check,56.42603358967862,1692.7810076903586,No
Female,0,Yes,Yes,40,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),18.03093436686825,721.2373746747301,No
Male,0,No,No,49,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,111.05166896143075,5441.531779110107,No
Male,1,Yes,Yes,25,Yes,No,No,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.30011212453296,1907.502803113324,Yes
Female,1,No,No,47,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,112.24074878942751,5275.315193103093,Yes
Female,0,Yes,Yes,40,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.67447428573038,3226.9789714292156,No
Male,1,No,No,62,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,51.578517958945476,3197.8681134546196,Yes
Female,0,No,No,62,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.58309914410248,6298.152146934353,Yes
Female,1,No,Yes,43,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.43990628460793,3845.9159702381407,Yes
Male,0,No,Yes,18,Yes,Yes,No,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,81.81965081294416,1472.7537146329948,Yes
Male,0,Yes,Yes,28,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),119.69593806282506,3351.486265759102,No
Female,0,No,Yes,50,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),58.279311941806206,2913.9655970903104,Yes
Female,0,No,Yes,33,Yes,No phone service,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,95.37589153669778,3147.404420711027,Yes
Male,1,Yes,Yes,41,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),70.19449963401794,2877.9744849947356,Yes
Female,0,No,No,27,Yes,No,No,Yes,No,No,No,Yes,No,One year,No,Mailed check,76.41962406097934,2063.329849646442,No
Male,1,No,No,41,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),105.30025203866606,4317.310333585308,No
Male,1,Yes,Yes,67,No,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),97.89876418674399,6559.217200511847,No
Female,1,No,No,72,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),66.15862289202275,4763.420848225638,Yes
Female,0,Yes,No,37,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.52190669650246,3349.310547770591,No
Male,1,No,Yes,65,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,82.46856313503757,5360.456603777442,No
Female,1,Yes,No,62,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,75.97672924311718,4710.557213073265,Yes
Female,1,Yes,Yes,64,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.73074211826965,6318.767495569257,No
Female,1,Yes,Yes,34,No,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,98.65217480457981,3354.1739433557136,Yes
Male,0,No,No,57,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75432558486735,6768.996558337439,Yes
Female,1,Yes,Yes,52,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.04705985721586,5670.447112575224,No
Male,0,Yes,No,60,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),71.95882244914145,4317.529346948487,No
Male,0,No,No,67,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,34.793133169199464,2331.139922336364,No
Female,1,Yes,No,18,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,71.21096284286043,1281.7973311714877,No
Male,0,Yes,Yes,57,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.1254849740767,5308.152643522371,No
Male,0,No,No,55,No,Yes,No,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,42.89225346828858,2359.0739407558717,Yes
Male,0,Yes,Yes,30,Yes,No phone service,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),115.84953864183811,3475.4861592551433,No
Male,1,Yes,Yes,46,No,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),36.20714698705237,1665.528761404409,No
Female,1,No,No,53,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,31.270277665765796,1657.324716285587,No
Female,1,Yes,No,23,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,113.2978839056913,2605.8513298309,No
Male,1,No,No,39,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.03363122530207,3121.311617786781,No
Female,0,No,Yes,22,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),93.67412391706182,2060.83072617536,No
Female,0,Yes,No,63,Yes,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),107.46931400195231,6770.566782122995,No
Female,1,Yes,Yes,41,No,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.75451552657101,3310.9351365894113,Yes
Male,0,Yes,No,48,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),99.11052080436228,4757.304998609389,No
Female,0,Yes,Yes,30,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,87.35190770006837,2620.557231002051,Yes
Female,1,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,114.73223104577792,7228.1305558840095,Yes
Male,0,Yes,Yes,44,No,No phone service,No,No,No,No,No,No,Yes,Two year,No,Mailed check,53.46170254579757,2352.3149120150933,Yes
Male,0,No,Yes,56,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,77.47866344816217,4338.8051530970815,No
Female,0,Yes,No,23,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,98.76434040606418,2271.579829339476,Yes
Female,0,Yes,No,49,Yes,Yes,No,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),97.84570471692484,4794.439531129317,No
Female,1,Yes,Yes,62,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),68.32417313573595,4236.098734415628,Yes
Male,0,Yes,Yes,36,No,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),22.275862786412905,801.9310603108646,Yes
Male,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.88722318650183,2688.406133289542,No
Male,0,No,No,62,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,56.11291347276317,3479.0006353113163,No
Female,0,No,Yes,35,No,No phone service,No,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),111.29462058203147,3895.3117203711013,No
Male,1,No,No,37,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),95.81879201159131,3545.295304428879,No
Male,0,No,No,58,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,47.73108493476498,2768.402926216369,No
Female,0,No,Yes,19,Yes,Yes,No,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,36.05069305841968,684.9631681099739,Yes
Female,0,Yes,No,44,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,79.39375067821467,3493.3250298414455,Yes
Female,0,No,No,43,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),73.38472411060219,3155.5431367558945,Yes
Male,1,No,Yes,27,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,98.73866189532794,2665.9438711738544,Yes
Female,0,No,No,72,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,79.1599979285324,5699.5198508543335,Yes
Female,0,Yes,Yes,36,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.07306368401393,3278.6302926245016,No
Male,1,No,Yes,19,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,116.61272772710548,2215.641826815004,No
Male,1,No,No,27,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,36.31587977772373,980.5287539985407,No
Male,0,No,No,46,No,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,32.54048150971424,1496.862149446855,Yes
Male,1,Yes,No,31,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,64.86963266288704,2010.9586125494984,Yes
Male,0,No,Yes,50,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.04963027783745,4502.481513891873,Yes
Male,1,Yes,Yes,49,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,47.98589012359512,2351.3086160561606,Yes
Female,1,No,No,36,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),55.61762502142065,2002.2345007711433,Yes
Female,1,No,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),109.40025975657399,6564.015585394439,Yes
Female,1,No,No,48,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.93138881266235,4412.7066630077925,No
Male,1,Yes,No,22,No,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),110.3327087478439,2427.3195924525658,Yes
Female,0,Yes,No,29,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),69.50903637640226,2015.7620549156657,No
Male,1,Yes,No,69,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,107.36939309578838,7408.488123609399,Yes
Female,1,No,Yes,27,Yes,No phone service,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.8772842187309,2777.6866739057346,No
Male,1,No,No,35,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.36673138842707,2847.8355985949474,No
Male,0,No,Yes,61,No,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.45351649525067,3626.6645062102907,Yes
Male,1,Yes,Yes,62,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.3540162886191,5043.949009894384,Yes
Female,1,No,No,21,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,113.26374506317038,2378.5386463265777,No
Male,0,Yes,No,59,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),113.42197401306294,6691.896466770713,Yes
Female,0,No,No,31,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.1795567611504,3570.5662595956624,No
Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,50.49712853082836,1817.896627109821,Yes
Female,1,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,82.92340900252934,3234.0129510986444,No
Male,1,Yes,Yes,40,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.353941227278,4414.15764909112,No
Male,0,Yes,Yes,33,No,No,No,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),64.42773301487958,2126.1151894910263,No
Female,0,No,Yes,63,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),90.65168491626926,5711.056149724964,Yes
Male,0,Yes,No,72,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),114.53849751464668,8246.77182105456,No
Male,1,Yes,Yes,40,No,No phone service,No,No,No,No,No,Yes,No,One year,No,Electronic check,46.77293695046383,1870.917478018553,No
Male,1,No,No,57,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,58.03191937132537,3307.819404165546,No
Female,1,No,No,36,No,Yes,No,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),25.292904320955646,910.5445555544032,Yes
Female,1,No,No,30,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,54.388091887453136,1631.642756623594,No
Female,0,No,No,50,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,46.69144680928778,2334.572340464389,No
Female,1,No,Yes,44,Yes,No phone service,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.27031941825913,4323.894054403402,No
Male,0,No,Yes,43,Yes,No,No,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,18.097072917645434,778.1741354587537,Yes
Female,1,No,Yes,18,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,99.69663132594496,1794.5393638670093,No
Male,1,No,No,36,No,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,99.66944586457913,3588.1000511248485,No
Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),36.46036930805147,1932.399573326728,Yes
Male,1,Yes,Yes,53,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,38.540543877129004,2042.6488254878373,Yes
Female,0,Yes,No,22,No,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.85451093474411,2086.7992405643704,Yes
